properties.nombre,properties.libres,timestamp
Boulevard,-1,2025-01-16 03:17:40.556022
Buen Pastor,0,2025-01-16 03:17:40.556022
Easo,130,2025-01-16 03:17:40.556022
Estación,286,2025-01-16 03:17:40.556022
Illumbe,0,2025-01-16 03:17:40.556022
Katalunia,314,2025-01-16 03:17:40.556022
Kontxa,553,2025-01-16 03:17:40.556022
Kursaal,197,2025-01-16 03:17:40.556022
Okendo,530,2025-01-16 03:17:40.556022
Ondarreta,0,2025-01-16 03:17:40.556022
Pio XII,0,2025-01-16 03:17:40.556022
San Martin,0,2025-01-16 03:17:40.556022
Txofre,0,2025-01-16 03:17:40.556022
Zuatzu,0,2025-01-16 03:17:40.556022
Arcco Amara,0,2025-01-16 04:18:54.346632
Atotxa,134,2025-01-16 04:18:54.346632
Boulevard,-1,2025-01-16 04:18:54.346632
Buen Pastor,0,2025-01-16 04:18:54.346632
Easo,130,2025-01-16 04:18:54.346632
Estación,286,2025-01-16 04:18:54.346632
Illumbe,0,2025-01-16 04:18:54.346632
Katalunia,314,2025-01-16 04:18:54.346632
Kontxa,553,2025-01-16 04:18:54.346632
Kursaal,197,2025-01-16 04:18:54.346632
Okendo,530,2025-01-16 04:18:54.346632
Ondarreta,0,2025-01-16 04:18:54.346632
Pio XII,0,2025-01-16 04:18:54.346632
San Martin,0,2025-01-16 04:18:54.346632
Txofre,0,2025-01-16 04:18:54.346632
Zuatzu,0,2025-01-16 04:18:54.346632
Arcco Amara,0,2025-01-16 05:15:39.253694
Atotxa,134,2025-01-16 05:15:39.253694
Boulevard,-1,2025-01-16 05:15:39.253694
Buen Pastor,0,2025-01-16 05:15:39.253694
Easo,130,2025-01-16 05:15:39.253694
Estación,286,2025-01-16 05:15:39.253694
Illumbe,0,2025-01-16 05:15:39.253694
Katalunia,314,2025-01-16 05:15:39.253694
Kontxa,553,2025-01-16 05:15:39.253694
Kursaal,197,2025-01-16 05:15:39.253694
Okendo,530,2025-01-16 05:15:39.253694
Ondarreta,0,2025-01-16 05:15:39.253694
Pio XII,0,2025-01-16 05:15:39.253694
San Martin,0,2025-01-16 05:15:39.253694
Txofre,0,2025-01-16 05:15:39.253694
Zuatzu,0,2025-01-16 05:15:39.253694
Arcco Amara,0,2025-01-16 06:22:15.024457
Atotxa,134,2025-01-16 06:22:15.024457
Boulevard,-1,2025-01-16 06:22:15.024457
Buen Pastor,0,2025-01-16 06:22:15.024457
Easo,130,2025-01-16 06:22:15.024457
Estación,286,2025-01-16 06:22:15.024457
Illumbe,0,2025-01-16 06:22:15.024457
Katalunia,314,2025-01-16 06:22:15.024457
Kontxa,553,2025-01-16 06:22:15.024457
Kursaal,197,2025-01-16 06:22:15.024457
Okendo,530,2025-01-16 06:22:15.024457
Ondarreta,0,2025-01-16 06:22:15.024457
Pio XII,0,2025-01-16 06:22:15.024457
San Martin,0,2025-01-16 06:22:15.024457
Txofre,0,2025-01-16 06:22:15.024457
Zuatzu,0,2025-01-16 06:22:15.024457
Arcco Amara,0,2025-01-16 07:14:58.664839
Atotxa,134,2025-01-16 07:14:58.664839
Boulevard,-1,2025-01-16 07:14:58.664839
Buen Pastor,0,2025-01-16 07:14:58.664839
Easo,130,2025-01-16 07:14:58.664839
Estación,286,2025-01-16 07:14:58.664839
Illumbe,0,2025-01-16 07:14:58.664839
Katalunia,314,2025-01-16 07:14:58.664839
Kontxa,553,2025-01-16 07:14:58.664839
Kursaal,197,2025-01-16 07:14:58.664839
Okendo,530,2025-01-16 07:14:58.664839
Ondarreta,0,2025-01-16 07:14:58.664839
Pio XII,0,2025-01-16 07:14:58.664839
San Martin,0,2025-01-16 07:14:58.664839
Txofre,0,2025-01-16 07:14:58.664839
Zuatzu,0,2025-01-16 07:14:58.664839
Arcco Amara,0,2025-01-16 08:20:14.675286
Atotxa,134,2025-01-16 08:20:14.675286
Boulevard,-1,2025-01-16 08:20:14.675286
Buen Pastor,0,2025-01-16 08:20:14.675286
Easo,130,2025-01-16 08:20:14.675286
Estación,286,2025-01-16 08:20:14.675286
Illumbe,0,2025-01-16 08:20:14.675286
Katalunia,314,2025-01-16 08:20:14.675286
Kontxa,553,2025-01-16 08:20:14.675286
Kursaal,197,2025-01-16 08:20:14.675286
Okendo,530,2025-01-16 08:20:14.675286
Ondarreta,0,2025-01-16 08:20:14.675286
Pio XII,0,2025-01-16 08:20:14.675286
San Martin,0,2025-01-16 08:20:14.675286
Txofre,0,2025-01-16 08:20:14.675286
Zuatzu,0,2025-01-16 08:20:14.675286
Arcco Amara,0,2025-01-16 09:16:56.380701
Atotxa,134,2025-01-16 09:16:56.380701
Boulevard,-1,2025-01-16 09:16:56.380701
Buen Pastor,0,2025-01-16 09:16:56.380701
Easo,130,2025-01-16 09:16:56.380701
Estación,286,2025-01-16 09:16:56.380701
Illumbe,0,2025-01-16 09:16:56.380701
Katalunia,314,2025-01-16 09:16:56.380701
Kontxa,553,2025-01-16 09:16:56.380701
Kursaal,197,2025-01-16 09:16:56.380701
Okendo,530,2025-01-16 09:16:56.380701
Ondarreta,0,2025-01-16 09:16:56.380701
Pio XII,0,2025-01-16 09:16:56.380701
San Martin,0,2025-01-16 09:16:56.380701
Txofre,0,2025-01-16 09:16:56.380701
Zuatzu,0,2025-01-16 09:16:56.380701
Arcco Amara,0,2025-01-16 10:17:22.876241
Atotxa,134,2025-01-16 10:17:22.876241
Boulevard,-1,2025-01-16 10:17:22.876241
Buen Pastor,0,2025-01-16 10:17:22.876241
Easo,130,2025-01-16 10:17:22.876241
Estación,286,2025-01-16 10:17:22.876241
Illumbe,0,2025-01-16 10:17:22.876241
Katalunia,314,2025-01-16 10:17:22.876241
Kontxa,553,2025-01-16 10:17:22.876241
Kursaal,197,2025-01-16 10:17:22.876241
Okendo,530,2025-01-16 10:17:22.876241
Ondarreta,0,2025-01-16 10:17:22.876241
Pio XII,0,2025-01-16 10:17:22.876241
San Martin,0,2025-01-16 10:17:22.876241
Txofre,0,2025-01-16 10:17:22.876241
Zuatzu,0,2025-01-16 10:17:22.876241
Arcco Amara,0,2025-01-16 11:13:25.359633
Atotxa,134,2025-01-16 11:13:25.359633
Boulevard,-1,2025-01-16 11:13:25.359633
Buen Pastor,0,2025-01-16 11:13:25.359633
Easo,130,2025-01-16 11:13:25.359633
Estación,286,2025-01-16 11:13:25.359633
Illumbe,0,2025-01-16 11:13:25.359633
Katalunia,314,2025-01-16 11:13:25.359633
Kontxa,553,2025-01-16 11:13:25.359633
Kursaal,197,2025-01-16 11:13:25.359633
Okendo,530,2025-01-16 11:13:25.359633
Ondarreta,0,2025-01-16 11:13:25.359633
Pio XII,0,2025-01-16 11:13:25.359633
San Martin,0,2025-01-16 11:13:25.359633
Txofre,0,2025-01-16 11:13:25.359633
Zuatzu,0,2025-01-16 11:13:25.359633
Arcco Amara,0,2025-01-16 12:31:38.408831
Atotxa,134,2025-01-16 12:31:38.408831
Boulevard,-1,2025-01-16 12:31:38.408831
Buen Pastor,0,2025-01-16 12:31:38.408831
Easo,130,2025-01-16 12:31:38.408831
Estación,286,2025-01-16 12:31:38.408831
Illumbe,0,2025-01-16 12:31:38.408831
Katalunia,314,2025-01-16 12:31:38.408831
Kontxa,553,2025-01-16 12:31:38.408831
Kursaal,197,2025-01-16 12:31:38.408831
Okendo,530,2025-01-16 12:31:38.408831
Ondarreta,0,2025-01-16 12:31:38.408831
Pio XII,0,2025-01-16 12:31:38.408831
San Martin,0,2025-01-16 12:31:38.408831
Txofre,0,2025-01-16 12:31:38.408831
Zuatzu,0,2025-01-16 12:31:38.408831
Arcco Amara,0,2025-01-16 13:21:13.092670
Atotxa,134,2025-01-16 13:21:13.092670
Boulevard,-1,2025-01-16 13:21:13.092670
Buen Pastor,0,2025-01-16 13:21:13.092670
Easo,130,2025-01-16 13:21:13.092670
Estación,286,2025-01-16 13:21:13.092670
Illumbe,0,2025-01-16 13:21:13.092670
Katalunia,314,2025-01-16 13:21:13.092670
Kontxa,553,2025-01-16 13:21:13.092670
Kursaal,197,2025-01-16 13:21:13.092670
Okendo,530,2025-01-16 13:21:13.092670
Ondarreta,0,2025-01-16 13:21:13.092670
Pio XII,0,2025-01-16 13:21:13.092670
San Martin,0,2025-01-16 13:21:13.092670
Txofre,0,2025-01-16 13:21:13.092670
Zuatzu,0,2025-01-16 13:21:13.092670
Arcco Amara,0,2025-01-16 14:14:55.123201
Atotxa,134,2025-01-16 14:14:55.123201
Boulevard,-1,2025-01-16 14:14:55.123201
Buen Pastor,0,2025-01-16 14:14:55.123201
Easo,130,2025-01-16 14:14:55.123201
Estación,286,2025-01-16 14:14:55.123201
Illumbe,0,2025-01-16 14:14:55.123201
Katalunia,314,2025-01-16 14:14:55.123201
Kontxa,553,2025-01-16 14:14:55.123201
Kursaal,197,2025-01-16 14:14:55.123201
Okendo,530,2025-01-16 14:14:55.123201
Ondarreta,0,2025-01-16 14:14:55.123201
Pio XII,0,2025-01-16 14:14:55.123201
San Martin,0,2025-01-16 14:14:55.123201
Txofre,0,2025-01-16 14:14:55.123201
Zuatzu,0,2025-01-16 14:14:55.123201
Arcco Amara,0,2025-01-16 15:16:51.443078
Atotxa,134,2025-01-16 15:16:51.443078
Boulevard,-1,2025-01-16 15:16:51.443078
Buen Pastor,0,2025-01-16 15:16:51.443078
Easo,130,2025-01-16 15:16:51.443078
Estación,286,2025-01-16 15:16:51.443078
Illumbe,0,2025-01-16 15:16:51.443078
Katalunia,314,2025-01-16 15:16:51.443078
Kontxa,553,2025-01-16 15:16:51.443078
Kursaal,197,2025-01-16 15:16:51.443078
Okendo,530,2025-01-16 15:16:51.443078
Ondarreta,0,2025-01-16 15:16:51.443078
Pio XII,0,2025-01-16 15:16:51.443078
San Martin,0,2025-01-16 15:16:51.443078
Txofre,0,2025-01-16 15:16:51.443078
Zuatzu,0,2025-01-16 15:16:51.443078
Arcco Amara,0,2025-01-16 16:19:50.033541
Atotxa,134,2025-01-16 16:19:50.033541
Boulevard,-1,2025-01-16 16:19:50.033541
Buen Pastor,0,2025-01-16 16:19:50.033541
Easo,130,2025-01-16 16:19:50.033541
Estación,286,2025-01-16 16:19:50.033541
Illumbe,0,2025-01-16 16:19:50.033541
Katalunia,314,2025-01-16 16:19:50.033541
Kontxa,553,2025-01-16 16:19:50.033541
Kursaal,197,2025-01-16 16:19:50.033541
Okendo,530,2025-01-16 16:19:50.033541
Ondarreta,0,2025-01-16 16:19:50.033541
Pio XII,0,2025-01-16 16:19:50.033541
San Martin,0,2025-01-16 16:19:50.033541
Txofre,0,2025-01-16 16:19:50.033541
Zuatzu,0,2025-01-16 16:19:50.033541
Arcco Amara,0,2025-01-16 17:14:47.412520
Atotxa,134,2025-01-16 17:14:47.412520
Boulevard,-1,2025-01-16 17:14:47.412520
Buen Pastor,0,2025-01-16 17:14:47.412520
Easo,130,2025-01-16 17:14:47.412520
Estación,286,2025-01-16 17:14:47.412520
Illumbe,0,2025-01-16 17:14:47.412520
Katalunia,314,2025-01-16 17:14:47.412520
Kontxa,553,2025-01-16 17:14:47.412520
Kursaal,197,2025-01-16 17:14:47.412520
Okendo,530,2025-01-16 17:14:47.412520
Ondarreta,0,2025-01-16 17:14:47.412520
Pio XII,0,2025-01-16 17:14:47.412520
San Martin,0,2025-01-16 17:14:47.412520
Txofre,0,2025-01-16 17:14:47.412520
Zuatzu,0,2025-01-16 17:14:47.412520
Arcco Amara,0,2025-01-16 18:21:27.695539
Atotxa,134,2025-01-16 18:21:27.695539
Boulevard,-1,2025-01-16 18:21:27.695539
Buen Pastor,0,2025-01-16 18:21:27.695539
Easo,130,2025-01-16 18:21:27.695539
Estación,286,2025-01-16 18:21:27.695539
Illumbe,0,2025-01-16 18:21:27.695539
Katalunia,314,2025-01-16 18:21:27.695539
Kontxa,553,2025-01-16 18:21:27.695539
Kursaal,197,2025-01-16 18:21:27.695539
Okendo,530,2025-01-16 18:21:27.695539
Ondarreta,0,2025-01-16 18:21:27.695539
Pio XII,0,2025-01-16 18:21:27.695539
San Martin,0,2025-01-16 18:21:27.695539
Txofre,0,2025-01-16 18:21:27.695539
Zuatzu,0,2025-01-16 18:21:27.695539
Arcco Amara,0,2025-01-16 19:12:37.919809
Atotxa,134,2025-01-16 19:12:37.919809
Boulevard,-1,2025-01-16 19:12:37.919809
Buen Pastor,0,2025-01-16 19:12:37.919809
Easo,130,2025-01-16 19:12:37.919809
Estación,286,2025-01-16 19:12:37.919809
Illumbe,0,2025-01-16 19:12:37.919809
Katalunia,314,2025-01-16 19:12:37.919809
Kontxa,553,2025-01-16 19:12:37.919809
Kursaal,197,2025-01-16 19:12:37.919809
Okendo,530,2025-01-16 19:12:37.919809
Ondarreta,0,2025-01-16 19:12:37.919809
Pio XII,0,2025-01-16 19:12:37.919809
San Martin,0,2025-01-16 19:12:37.919809
Txofre,0,2025-01-16 19:12:37.919809
Zuatzu,0,2025-01-16 19:12:37.919809
Arcco Amara,0,2025-01-16 20:17:06.856086
Atotxa,134,2025-01-16 20:17:06.856086
Boulevard,-1,2025-01-16 20:17:06.856086
Buen Pastor,0,2025-01-16 20:17:06.856086
Easo,130,2025-01-16 20:17:06.856086
Estación,286,2025-01-16 20:17:06.856086
Illumbe,0,2025-01-16 20:17:06.856086
Katalunia,314,2025-01-16 20:17:06.856086
Kontxa,553,2025-01-16 20:17:06.856086
Kursaal,197,2025-01-16 20:17:06.856086
Okendo,530,2025-01-16 20:17:06.856086
Ondarreta,0,2025-01-16 20:17:06.856086
Pio XII,0,2025-01-16 20:17:06.856086
San Martin,0,2025-01-16 20:17:06.856086
Txofre,0,2025-01-16 20:17:06.856086
Zuatzu,0,2025-01-16 20:17:06.856086
Arcco Amara,0,2025-01-16 21:15:02.872473
Atotxa,134,2025-01-16 21:15:02.872473
Boulevard,-1,2025-01-16 21:15:02.872473
Buen Pastor,0,2025-01-16 21:15:02.872473
Easo,130,2025-01-16 21:15:02.872473
Estación,286,2025-01-16 21:15:02.872473
Illumbe,0,2025-01-16 21:15:02.872473
Katalunia,314,2025-01-16 21:15:02.872473
Kontxa,553,2025-01-16 21:15:02.872473
Kursaal,197,2025-01-16 21:15:02.872473
Okendo,530,2025-01-16 21:15:02.872473
Ondarreta,0,2025-01-16 21:15:02.872473
Pio XII,0,2025-01-16 21:15:02.872473
San Martin,0,2025-01-16 21:15:02.872473
Txofre,0,2025-01-16 21:15:02.872473
Zuatzu,0,2025-01-16 21:15:02.872473
Arcco Amara,0,2025-01-16 22:15:00.625948
Atotxa,134,2025-01-16 22:15:00.625948
Boulevard,-1,2025-01-16 22:15:00.625948
Buen Pastor,0,2025-01-16 22:15:00.625948
Easo,130,2025-01-16 22:15:00.625948
Estación,286,2025-01-16 22:15:00.625948
Illumbe,0,2025-01-16 22:15:00.625948
Katalunia,314,2025-01-16 22:15:00.625948
Kontxa,553,2025-01-16 22:15:00.625948
Kursaal,197,2025-01-16 22:15:00.625948
Okendo,530,2025-01-16 22:15:00.625948
Ondarreta,0,2025-01-16 22:15:00.625948
Pio XII,0,2025-01-16 22:15:00.625948
San Martin,0,2025-01-16 22:15:00.625948
Txofre,0,2025-01-16 22:15:00.625948
Zuatzu,0,2025-01-16 22:15:00.625948
Arcco Amara,0,2025-01-16 23:16:38.180392
Atotxa,134,2025-01-16 23:16:38.180392
Boulevard,-1,2025-01-16 23:16:38.180392
Buen Pastor,0,2025-01-16 23:16:38.180392
Easo,130,2025-01-16 23:16:38.180392
Estación,286,2025-01-16 23:16:38.180392
Illumbe,0,2025-01-16 23:16:38.180392
Katalunia,314,2025-01-16 23:16:38.180392
Kontxa,553,2025-01-16 23:16:38.180392
Kursaal,197,2025-01-16 23:16:38.180392
Okendo,530,2025-01-16 23:16:38.180392
Ondarreta,0,2025-01-16 23:16:38.180392
Pio XII,0,2025-01-16 23:16:38.180392
San Martin,0,2025-01-16 23:16:38.180392
Txofre,0,2025-01-16 23:16:38.180392
Zuatzu,0,2025-01-16 23:16:38.180392
Arcco Amara,0,2025-01-17 01:13:17.837015
Atotxa,134,2025-01-17 01:13:17.837015
Boulevard,-1,2025-01-17 01:13:17.837015
Buen Pastor,0,2025-01-17 01:13:17.837015
Easo,130,2025-01-17 01:13:17.837015
Estación,286,2025-01-17 01:13:17.837015
Illumbe,0,2025-01-17 01:13:17.837015
Katalunia,314,2025-01-17 01:13:17.837015
Kontxa,553,2025-01-17 01:13:17.837015
Kursaal,197,2025-01-17 01:13:17.837015
Okendo,530,2025-01-17 01:13:17.837015
Ondarreta,0,2025-01-17 01:13:17.837015
Pio XII,0,2025-01-17 01:13:17.837015
San Martin,0,2025-01-17 01:13:17.837015
Txofre,0,2025-01-17 01:13:17.837015
Zuatzu,0,2025-01-17 01:13:17.837015
Arcco Amara,0,2025-01-17 02:41:28.561445
Atotxa,134,2025-01-17 02:41:28.561445
Boulevard,-1,2025-01-17 02:41:28.561445
Buen Pastor,0,2025-01-17 02:41:28.561445
Easo,130,2025-01-17 02:41:28.561445
Estación,286,2025-01-17 02:41:28.561445
Illumbe,0,2025-01-17 02:41:28.561445
Katalunia,314,2025-01-17 02:41:28.561445
Kontxa,553,2025-01-17 02:41:28.561445
Kursaal,197,2025-01-17 02:41:28.561445
Okendo,530,2025-01-17 02:41:28.561445
Ondarreta,0,2025-01-17 02:41:28.561445
Pio XII,0,2025-01-17 02:41:28.561445
San Martin,0,2025-01-17 02:41:28.561445
Txofre,0,2025-01-17 02:41:28.561445
Zuatzu,0,2025-01-17 02:41:28.561445
Arcco Amara,0,2025-01-17 03:18:08.656620
Atotxa,134,2025-01-17 03:18:08.656620
Boulevard,-1,2025-01-17 03:18:08.656620
Buen Pastor,0,2025-01-17 03:18:08.656620
Easo,130,2025-01-17 03:18:08.656620
Estación,286,2025-01-17 03:18:08.656620
Illumbe,0,2025-01-17 03:18:08.656620
Katalunia,314,2025-01-17 03:18:08.656620
Kontxa,553,2025-01-17 03:18:08.656620
Kursaal,197,2025-01-17 03:18:08.656620
Okendo,530,2025-01-17 03:18:08.656620
Ondarreta,0,2025-01-17 03:18:08.656620
Pio XII,0,2025-01-17 03:18:08.656620
San Martin,0,2025-01-17 03:18:08.656620
Txofre,0,2025-01-17 03:18:08.656620
Zuatzu,0,2025-01-17 03:18:08.656620
Arcco Amara,0,2025-01-17 04:19:49.426583
Atotxa,134,2025-01-17 04:19:49.426583
Boulevard,-1,2025-01-17 04:19:49.426583
Buen Pastor,0,2025-01-17 04:19:49.426583
Easo,130,2025-01-17 04:19:49.426583
Estación,286,2025-01-17 04:19:49.426583
Illumbe,0,2025-01-17 04:19:49.426583
Katalunia,314,2025-01-17 04:19:49.426583
Kontxa,553,2025-01-17 04:19:49.426583
Kursaal,197,2025-01-17 04:19:49.426583
Okendo,530,2025-01-17 04:19:49.426583
Ondarreta,0,2025-01-17 04:19:49.426583
Pio XII,0,2025-01-17 04:19:49.426583
San Martin,0,2025-01-17 04:19:49.426583
Txofre,0,2025-01-17 04:19:49.426583
Zuatzu,0,2025-01-17 04:19:49.426583
Arcco Amara,0,2025-01-17 05:15:35.229476
Atotxa,134,2025-01-17 05:15:35.229476
Boulevard,-1,2025-01-17 05:15:35.229476
Buen Pastor,0,2025-01-17 05:15:35.229476
Easo,130,2025-01-17 05:15:35.229476
Estación,286,2025-01-17 05:15:35.229476
Illumbe,0,2025-01-17 05:15:35.229476
Katalunia,314,2025-01-17 05:15:35.229476
Kontxa,553,2025-01-17 05:15:35.229476
Kursaal,197,2025-01-17 05:15:35.229476
Okendo,530,2025-01-17 05:15:35.229476
Ondarreta,0,2025-01-17 05:15:35.229476
Pio XII,0,2025-01-17 05:15:35.229476
San Martin,0,2025-01-17 05:15:35.229476
Txofre,0,2025-01-17 05:15:35.229476
Zuatzu,0,2025-01-17 05:15:35.229476
Arcco Amara,0,2025-01-17 06:22:37.224237
Atotxa,134,2025-01-17 06:22:37.224237
Boulevard,-1,2025-01-17 06:22:37.224237
Buen Pastor,0,2025-01-17 06:22:37.224237
Easo,130,2025-01-17 06:22:37.224237
Estación,286,2025-01-17 06:22:37.224237
Illumbe,0,2025-01-17 06:22:37.224237
Katalunia,314,2025-01-17 06:22:37.224237
Kontxa,553,2025-01-17 06:22:37.224237
Kursaal,197,2025-01-17 06:22:37.224237
Okendo,530,2025-01-17 06:22:37.224237
Ondarreta,0,2025-01-17 06:22:37.224237
Pio XII,0,2025-01-17 06:22:37.224237
San Martin,0,2025-01-17 06:22:37.224237
Txofre,0,2025-01-17 06:22:37.224237
Zuatzu,0,2025-01-17 06:22:37.224237
Arcco Amara,0,2025-01-17 07:14:49.047743
Atotxa,134,2025-01-17 07:14:49.047743
Boulevard,-1,2025-01-17 07:14:49.047743
Buen Pastor,0,2025-01-17 07:14:49.047743
Easo,130,2025-01-17 07:14:49.047743
Estación,286,2025-01-17 07:14:49.047743
Illumbe,0,2025-01-17 07:14:49.047743
Katalunia,314,2025-01-17 07:14:49.047743
Kontxa,553,2025-01-17 07:14:49.047743
Kursaal,197,2025-01-17 07:14:49.047743
Okendo,530,2025-01-17 07:14:49.047743
Ondarreta,0,2025-01-17 07:14:49.047743
Pio XII,0,2025-01-17 07:14:49.047743
San Martin,0,2025-01-17 07:14:49.047743
Txofre,0,2025-01-17 07:14:49.047743
Zuatzu,0,2025-01-17 07:14:49.047743
Arcco Amara,0,2025-01-17 08:20:02.944427
Atotxa,134,2025-01-17 08:20:02.944427
Boulevard,-1,2025-01-17 08:20:02.944427
Buen Pastor,0,2025-01-17 08:20:02.944427
Easo,130,2025-01-17 08:20:02.944427
Estación,286,2025-01-17 08:20:02.944427
Illumbe,0,2025-01-17 08:20:02.944427
Katalunia,314,2025-01-17 08:20:02.944427
Kontxa,553,2025-01-17 08:20:02.944427
Kursaal,197,2025-01-17 08:20:02.944427
Okendo,530,2025-01-17 08:20:02.944427
Ondarreta,0,2025-01-17 08:20:02.944427
Pio XII,0,2025-01-17 08:20:02.944427
San Martin,0,2025-01-17 08:20:02.944427
Txofre,0,2025-01-17 08:20:02.944427
Zuatzu,0,2025-01-17 08:20:02.944427
Arcco Amara,0,2025-01-17 09:16:41.937120
Atotxa,134,2025-01-17 09:16:41.937120
Boulevard,-1,2025-01-17 09:16:41.937120
Buen Pastor,0,2025-01-17 09:16:41.937120
Easo,130,2025-01-17 09:16:41.937120
Estación,286,2025-01-17 09:16:41.937120
Illumbe,0,2025-01-17 09:16:41.937120
Katalunia,314,2025-01-17 09:16:41.937120
Kontxa,553,2025-01-17 09:16:41.937120
Kursaal,197,2025-01-17 09:16:41.937120
Okendo,530,2025-01-17 09:16:41.937120
Ondarreta,0,2025-01-17 09:16:41.937120
Pio XII,0,2025-01-17 09:16:41.937120
San Martin,0,2025-01-17 09:16:41.937120
Txofre,0,2025-01-17 09:16:41.937120
Zuatzu,0,2025-01-17 09:16:41.937120
Arcco Amara,0,2025-01-17 10:16:59.808247
Atotxa,134,2025-01-17 10:16:59.808247
Boulevard,-1,2025-01-17 10:16:59.808247
Buen Pastor,0,2025-01-17 10:16:59.808247
Easo,130,2025-01-17 10:16:59.808247
Estación,286,2025-01-17 10:16:59.808247
Illumbe,0,2025-01-17 10:16:59.808247
Katalunia,314,2025-01-17 10:16:59.808247
Kontxa,553,2025-01-17 10:16:59.808247
Kursaal,197,2025-01-17 10:16:59.808247
Okendo,530,2025-01-17 10:16:59.808247
Ondarreta,0,2025-01-17 10:16:59.808247
Pio XII,0,2025-01-17 10:16:59.808247
San Martin,0,2025-01-17 10:16:59.808247
Txofre,0,2025-01-17 10:16:59.808247
Zuatzu,0,2025-01-17 10:16:59.808247
Arcco Amara,0,2025-01-17 11:14:24.837096
Atotxa,134,2025-01-17 11:14:24.837096
Boulevard,-1,2025-01-17 11:14:24.837096
Buen Pastor,0,2025-01-17 11:14:24.837096
Easo,130,2025-01-17 11:14:24.837096
Estación,286,2025-01-17 11:14:24.837096
Illumbe,0,2025-01-17 11:14:24.837096
Katalunia,314,2025-01-17 11:14:24.837096
Kontxa,553,2025-01-17 11:14:24.837096
Kursaal,197,2025-01-17 11:14:24.837096
Okendo,530,2025-01-17 11:14:24.837096
Ondarreta,0,2025-01-17 11:14:24.837096
Pio XII,0,2025-01-17 11:14:24.837096
San Martin,0,2025-01-17 11:14:24.837096
Txofre,0,2025-01-17 11:14:24.837096
Zuatzu,0,2025-01-17 11:14:24.837096
Arcco Amara,0,2025-01-17 12:31:15.317627
Atotxa,134,2025-01-17 12:31:15.317627
Boulevard,-1,2025-01-17 12:31:15.317627
Buen Pastor,0,2025-01-17 12:31:15.317627
Easo,130,2025-01-17 12:31:15.317627
Estación,286,2025-01-17 12:31:15.317627
Illumbe,0,2025-01-17 12:31:15.317627
Katalunia,314,2025-01-17 12:31:15.317627
Kontxa,553,2025-01-17 12:31:15.317627
Kursaal,197,2025-01-17 12:31:15.317627
Okendo,530,2025-01-17 12:31:15.317627
Ondarreta,0,2025-01-17 12:31:15.317627
Pio XII,0,2025-01-17 12:31:15.317627
San Martin,0,2025-01-17 12:31:15.317627
Txofre,0,2025-01-17 12:31:15.317627
Zuatzu,0,2025-01-17 12:31:15.317627
Arcco Amara,0,2025-01-17 13:20:25.384242
Atotxa,134,2025-01-17 13:20:25.384242
Boulevard,-1,2025-01-17 13:20:25.384242
Buen Pastor,0,2025-01-17 13:20:25.384242
Easo,130,2025-01-17 13:20:25.384242
Estación,286,2025-01-17 13:20:25.384242
Illumbe,0,2025-01-17 13:20:25.384242
Katalunia,314,2025-01-17 13:20:25.384242
Kontxa,553,2025-01-17 13:20:25.384242
Kursaal,197,2025-01-17 13:20:25.384242
Okendo,530,2025-01-17 13:20:25.384242
Ondarreta,0,2025-01-17 13:20:25.384242
Pio XII,0,2025-01-17 13:20:25.384242
San Martin,0,2025-01-17 13:20:25.384242
Txofre,0,2025-01-17 13:20:25.384242
Zuatzu,0,2025-01-17 13:20:25.384242
Arcco Amara,0,2025-01-17 14:14:33.630964
Atotxa,134,2025-01-17 14:14:33.630964
Boulevard,-1,2025-01-17 14:14:33.630964
Buen Pastor,0,2025-01-17 14:14:33.630964
Easo,130,2025-01-17 14:14:33.630964
Estación,286,2025-01-17 14:14:33.630964
Illumbe,0,2025-01-17 14:14:33.630964
Katalunia,314,2025-01-17 14:14:33.630964
Kontxa,553,2025-01-17 14:14:33.630964
Kursaal,197,2025-01-17 14:14:33.630964
Okendo,530,2025-01-17 14:14:33.630964
Ondarreta,0,2025-01-17 14:14:33.630964
Pio XII,0,2025-01-17 14:14:33.630964
San Martin,0,2025-01-17 14:14:33.630964
Txofre,0,2025-01-17 14:14:33.630964
Zuatzu,0,2025-01-17 14:14:33.630964
Arcco Amara,0,2025-01-17 15:16:41.561146
Atotxa,134,2025-01-17 15:16:41.561146
Boulevard,-1,2025-01-17 15:16:41.561146
Buen Pastor,0,2025-01-17 15:16:41.561146
Easo,130,2025-01-17 15:16:41.561146
Estación,286,2025-01-17 15:16:41.561146
Illumbe,0,2025-01-17 15:16:41.561146
Katalunia,314,2025-01-17 15:16:41.561146
Kontxa,553,2025-01-17 15:16:41.561146
Kursaal,197,2025-01-17 15:16:41.561146
Okendo,530,2025-01-17 15:16:41.561146
Ondarreta,0,2025-01-17 15:16:41.561146
Pio XII,0,2025-01-17 15:16:41.561146
San Martin,0,2025-01-17 15:16:41.561146
Txofre,0,2025-01-17 15:16:41.561146
Zuatzu,0,2025-01-17 15:16:41.561146
Arcco Amara,0,2025-01-17 16:19:29.349460
Atotxa,134,2025-01-17 16:19:29.349460
Boulevard,-1,2025-01-17 16:19:29.349460
Buen Pastor,0,2025-01-17 16:19:29.349460
Easo,130,2025-01-17 16:19:29.349460
Estación,286,2025-01-17 16:19:29.349460
Illumbe,0,2025-01-17 16:19:29.349460
Katalunia,314,2025-01-17 16:19:29.349460
